,ig_oas_pct,hy_oas_pct,nfci,fed_assets_musd,tga_musd,on_rrp_musd,reserves_musd,m2_busd,gdp_busd_saar,ecb_assets_meur,boj_assets_100m_yen,net_liquidity_musd,m2_gdp_ratio,d_netliq_1w,d_netliq_4w,d_netliq_13w,d_reserves_1w,d_reserves_4w,d_reserves_13w,d_fed_assets_1w,d_fed_assets_4w,d_fed_assets_13w,d_tga_1w,d_tga_4w,d_tga_13w,d_rrp_1w,d_rrp_4w,d_rrp_13w,d_ecb_assets_1w,d_ecb_assets_4w,d_ecb_assets_13w,d_boj_assets_1w,d_boj_assets_4w,d_boj_assets_13w,d_ig_oas_1w,d_ig_oas_4w,d_ig_oas_13w,d_hy_oas_1w,d_hy_oas_4w,d_hy_oas_13w,d_nfci_1w,d_nfci_4w,d_nfci_13w,d_m2gdp_1w,d_m2gdp_4w,d_m2gdp_13w,z_netliq_4w,z_reserves_4w,z_global_cb_4w,z_m2_gdp,z_hy_oas,z_ig_oas,z_nfci,LiquidityScore,LiquidityImpulse_4w,LiquidityImpulse_13w
2025-03-26,0.91,3.19,-0.42718,6740253.0,360177.0,241371.0,3450933.0,21636.7,30042.113,6274268.0,7297669.0,6138705.0,0.7202123232809889,12037.0,179823.0,198501.0,-16856.0,123684.0,203551.0,-15729.0,-25848.0,-145710.0,-75759.0,-320984.0,-404593.0,47993.0,115313.0,60382.0,-227.0,-75330.0,-70534.0,0.0,-172851.0,-182251.0,0.0,0.07000000000000006,0.09000000000000008,0.0,0.3799999999999999,0.33000000000000007,0.017979999999999996,0.06689,0.05403999999999998,0.0,0.002399964343386962,0.0018763882312045066,1.5255369175824494,0.971273691786508,-1.2565850302233776,-0.5708893181421807,0.4988284264392489,0.6840591140008766,0.6215335334075598,0.5597954560211362,0.08154036756413707,0.40005778803152703
2025-04-02,0.96,3.42,-0.41029,6723452.0,313326.0,233488.0,3379339.0,21770.6,30485.729,6246998.0,7312029.0,6176638.0,0.7141243038669011,37933.0,107698.0,517480.0,-71594.0,66714.0,283342.0,-16801.0,-33312.0,-129039.0,-46851.0,-235005.0,-406547.0,-7883.0,93995.0,-239972.0,-27270.0,-72533.0,-110249.0,14360.0,14360.0,-131426.0,0.04999999999999993,0.08999999999999997,0.14,0.22999999999999998,0.54,0.5,0.016890000000000016,0.07017000000000001,0.07523000000000002,-0.006088019414087875,-0.006088019414087875,-0.00128476206664363,0.9968060489734603,0.5367573060653658,0.04971636953017128,-1.0411498896214382,0.09698146081999874,0.4234486828281934,0.4218732000789552,0.3838860616243964,-0.09695091173320658,0.9340894086925773
2025-04-09,1.21,4.37,-0.39512,6727416.0,306049.0,168115.0,3474682.0,21770.6,30485.729,6338174.0,7312029.0,6253252.0,0.7141243038669011,76614.0,137317.0,237478.0,95343.0,74447.0,219939.0,3964.0,-32155.0,-126138.0,-7277.0,-206532.0,-346587.0,-65373.0,37060.0,-17029.0,91176.0,50394.0,-74462.0,0.0,14360.0,-131426.0,0.25,0.25,0.38,0.9500000000000002,1.17,1.5300000000000002,0.015169999999999961,0.06849,0.09538999999999997,0.0,-0.006088019414087875,-0.00128476206664363,1.2362784188421394,0.6130869471893183,0.6464693764139351,-1.0279645641329231,-1.533829493624893,-0.8478179211392122,0.2331654788700297,0.1849821491483249,-0.37920995923557543,-0.34881692692667354
2025-04-16,1.13,4.16,-0.38414,6727113.0,422983.0,54772.0,3452030.0,21770.6,30485.729,6329821.0,7312029.0,6249358.0,0.7141243038669011,-3894.0,122690.0,176490.0,-22652.0,-15759.0,111214.0,-303.0,-28869.0,-106957.0,116934.0,-12953.0,-218242.0,-113343.0,-138606.0,-65205.0,-8353.0,55326.0,-77365.0,0.0,14360.0,-131426.0,-0.08000000000000007,0.21999999999999986,0.29999999999999993,-0.20999999999999996,0.9700000000000002,1.44,0.010980000000000045,0.06102000000000002,0.11265000000000003,0.0,-0.006088019414087875,-0.00128476206664363,1.0856698054000218,-0.15935059299722987,0.6632078948670144,-1.0156154013923187,-1.1850127615295785,-0.4598344880161341,0.08524175044808263,0.14249574117245883,-0.5037542076412556,-0.48370833494497595
2025-04-23,1.08,3.75,-0.38456,6726930.0,606632.0,171780.0,3256734.0,21770.6,30485.729,6329339.0,7312029.0,5948518.0,0.7141243038669011,-300840.0,-190187.0,-81979.0,-195296.0,-194199.0,-75544.0,-183.0,-13323.0,-104830.0,183649.0,246455.0,-70650.0,117008.0,-69591.0,47799.0,-482.0,55071.0,-74029.0,0.0,14360.0,-131426.0,-0.04999999999999982,0.17000000000000004,0.27,-0.41000000000000014,0.56,1.1600000000000001,-0.00042000000000003146,0.04261999999999999,0.11753999999999998,0.0,-0.006088019414087875,-0.00128476206664363,-1.713239290844214,-1.7180227239391888,0.6544624148921271,-1.0041746332498256,-0.5023845376919776,-0.22343910504571238,0.06896879197996943,-0.8679372768399267,-1.427732732861063,-1.5664823626286208
2025-04-30,1.09,3.94,-0.39109,6709277.0,595741.0,250601.0,3219214.0,21770.6,30485.729,6329947.0,7312029.0,5862935.0,0.7141243038669011,-85583.0,-313703.0,-49203.0,-37520.0,-160125.0,-5571.0,-17653.0,-14175.0,-108909.0,-10891.0,282415.0,-188465.0,78821.0,17113.0,128759.0,608.0,82949.0,-78127.0,0.0,0.0,-131426.0,0.010000000000000009,0.13000000000000012,0.28,0.18999999999999995,0.52,1.2599999999999998,-0.00652999999999998,0.019199999999999995,0.11595000000000005,0.0,0.0,-0.00128476206664363,-2.7738278830785883,-1.434347431757667,0.6841158954237865,-0.9970107746754221,-0.8702551688780453,-0.3004610607110539,0.1284135416002583,-1.2655218997300461,-1.6494079613544426,-2.415912613714757
2025-05-07,1.05,3.67,-0.40447,6710889.0,583727.0,154859.0,3218636.0,21827.5,30485.729,6313602.0,7336035.0,5972303.0,0.7159907509510434,109368.0,-280949.0,45749.0,-578.0,-256046.0,41571.0,1612.0,-16527.0,-100046.0,-12014.0,277678.0,-221866.0,-95742.0,-13256.0,76071.0,-16345.0,-24572.0,-80078.0,24006.0,24006.0,-134485.0,-0.040000000000000036,-0.15999999999999992,0.22000000000000008,-0.27,-0.7000000000000002,0.98,-0.013380000000000003,-0.00934999999999997,0.10535000000000005,0.0018664470841422975,0.0018664470841422975,-0.0018216079865586154,-2.4158560918760092,-2.252034669263826,0.3376238114164428,-0.8257205414891872,-0.41562404037475265,-0.11268915402478841,0.2776722698808244,-1.1624104894840883,-1.3473926386324133,-1.2500008738342043
2025-05-14,0.93,3.1,-0.42181,6713270.0,575846.0,165024.0,3235723.0,21827.5,30485.729,6301244.0,7336035.0,5972400.0,0.7159907509510434,97.0,-276958.0,54659.0,17087.0,-216307.0,15696.0,2381.0,-13843.0,-100243.0,-7881.0,152863.0,-252256.0,10165.0,110252.0,97354.0,-12358.0,-28577.0,-69759.0,0.0,24006.0,-134485.0,-0.12,-0.19999999999999984,0.12,-0.5699999999999998,-1.06,0.4500000000000002,-0.017340000000000022,-0.03767000000000004,0.08672999999999997,0.0,0.0018664470841422975,-0.0018216079865586154,-2.2975662877780483,-1.8645358552185627,0.3222489938930768,-0.8194976562458728,0.6242480837078702,0.5341417826951769,0.48443756801118215,-0.8529409335585416,-0.9954366747310004,-0.7356729266363798
2025-05-21,0.91,3.25,-0.43933,6688726.0,503055.0,162802.0,3289469.0,21827.5,30485.729,6291674.0,7336035.0,6022869.0,0.7159907509510434,50469.0,74351.0,103795.0,53746.0,32735.0,19387.0,-24544.0,-38204.0,-93606.0,-72791.0,-103577.0,-287007.0,-2222.0,-8978.0,89606.0,-9570.0,-37665.0,-77188.0,0.0,24006.0,-134485.0,-0.020000000000000018,-0.17000000000000004,0.12,0.1499999999999999,-0.5,0.5699999999999998,-0.01751999999999998,-0.054769999999999985,0.06445000000000001,0.0,0.0018664470841422975,-0.0018216079865586154,0.6664732396686577,0.2644415155307976,0.2837172607757112,-0.8150476779089771,0.32236339776914963,0.6348978069408672,0.7012709425772937,0.36767044425089274,1.2356077210908194,0.33721438283757244
2025-05-28,0.9,3.23,-0.45394,6673244.0,467204.0,173641.0,3270661.0,21827.5,30485.729,6293998.0,7336035.0,6032399.0,0.7159907509510434,9530.0,169464.0,73517.0,-18808.0,51447.0,-56588.0,-15482.0,-36033.0,-92857.0,-35851.0,-128537.0,-213957.0,10839.0,-76960.0,47583.0,2324.0,-35949.0,-55600.0,0.0,24006.0,-134485.0,-0.010000000000000009,-0.19000000000000006,0.06000000000000005,-0.020000000000000018,-0.71,0.41999999999999993,-0.014610000000000012,-0.06285000000000002,0.04013,0.0,0.0018664470841422975,-0.0018216079865586154,1.4560924482710114,0.44541508546864084,0.29168705804613076,-0.8128447772984623,0.3442874029501969,0.6807736938997399,0.8863449628803055,0.6806801743953103,1.9462020741253565,0.2024250859383111
2025-06-04,0.89,3.23,-0.46574,6672885.0,378947.0,168882.0,3294381.0,21942.5,30485.729,6274536.0,7174942.0,6125056.0,0.7197630077994854,92657.0,152753.0,56116.0,23720.0,75745.0,-18244.0,-359.0,-38004.0,-83879.0,-88257.0,-204780.0,-169384.0,-4759.0,14023.0,29389.0,-19462.0,-39066.0,-44995.0,-161093.0,-161093.0,-122727.0,-0.010000000000000009,-0.16000000000000003,0.020000000000000018,0.0,-0.43999999999999995,0.3500000000000001,-0.011799999999999977,-0.06126999999999999,0.01472000000000001,0.003772256848442068,0.003772256848442068,-0.0004493154815035094,1.3073124396307325,0.6673608706498136,-1.0110740456524017,-0.4144858130633982,0.32846077671929097,0.7279603137459878,1.0389343132345068,0.5051976163257554,1.6676081058098438,0.024360642968152435
2025-06-11,0.87,3.12,-0.47482,6677155.0,332907.0,204625.0,3407108.0,21942.5,30485.729,6243216.0,7174942.0,6139623.0,0.7197630077994854,14567.0,167223.0,23688.0,112727.0,171385.0,6873.0,4270.0,-36115.0,-82416.0,-46040.0,-242939.0,-179674.0,35743.0,39601.0,73570.0,-31320.0,-58028.0,-44564.0,0.0,-161093.0,-122727.0,-0.020000000000000018,-0.06000000000000005,-0.08999999999999997,-0.10999999999999988,0.020000000000000018,-0.08000000000000007,-0.009080000000000032,-0.05301,-0.011209999999999998,0.0,0.003772256848442068,-0.0004493154815035094,1.4066593714808724,1.483065482435798,-1.0890573412469318,-0.40042250407420144,0.5385964014864244,0.8384491738127633,1.1586374003786781,0.659802724290599,1.5127436578491407,0.09561061590669873
2025-06-18,0.88,3.16,-0.48226,6681056.0,337762.0,205050.0,3406366.0,21942.5,30485.729,6237173.0,7174942.0,6138244.0,0.7197630077994854,-1379.0,115375.0,11576.0,-742.0,116897.0,-61423.0,3901.0,-7670.0,-74926.0,4855.0,-165293.0,-98174.0,425.0,42248.0,11672.0,-6043.0,-54501.0,-37322.0,0.0,-161093.0,-122727.0,0.010000000000000009,-0.030000000000000027,-0.030000000000000027,0.040000000000000036,-0.08999999999999986,-0.029999999999999805,-0.007440000000000002,-0.042930000000000024,-0.03710000000000002,0.0,0.003772256848442068,-0.0004493154815035094,0.9587902891361489,0.9969792155419378,-1.0589981970181293,-0.3867476713613222,0.4405638628201324,0.763150953730772,1.2591585891472514,0.44310763031645395,0.07543718606556121,-0.2031423184972605
2025-06-25,0.88,3.04,-0.48869,6662200.0,364375.0,210879.0,3369328.0,21942.5,30485.729,6241546.0,7174942.0,6086946.0,0.7197630077994854,-51298.0,54547.0,-51759.0,-37038.0,98667.0,-81605.0,-18856.0,-11044.0,-78053.0,26613.0,-102829.0,4198.0,5829.0,37238.0,-30492.0,4373.0,-52452.0,-32722.0,0.0,-161093.0,-122727.0,0.0,-0.020000000000000018,-0.030000000000000027,-0.1200000000000001,-0.18999999999999995,-0.1499999999999999,-0.006429999999999991,-0.03475,-0.06151000000000001,0.0,0.003772256848442068,-0.0004493154815035094,0.44557981148710035,0.8231176353339279,-1.0356434645247157,-0.37379366869047426,0.6786802433664773,0.7502673303631497,1.3481316458702588,0.2897741628409226,-0.39090601155438764,-0.2700212931802136
2025-07-02,0.83,2.88,-0.49552,6659598.0,359516.0,237307.0,3225980.0,22028.7,31095.089,6232169.0,7214098.0,6062775.0,0.7084301961637737,-24171.0,-62281.0,-113863.0,-143348.0,-68401.0,-153359.0,-2602.0,-13287.0,-63854.0,-4859.0,-19431.0,46190.0,26428.0,68425.0,3819.0,-9377.0,-42367.0,-14829.0,39156.0,39156.0,-97931.0,-0.050000000000000044,-0.06000000000000005,-0.13,-0.16000000000000014,-0.3500000000000001,-0.54,-0.006830000000000003,-0.02978000000000003,-0.08523000000000003,-0.01133281163571176,-0.01133281163571176,-0.0056941077031273934,-0.5344639770603522,-0.650235835102892,0.36207664115914534,-1.8317792571561244,1.002100939159122,1.0592886567026338,1.4451293289491116,-0.052451932031565826,-0.5576495483573213,-0.43633799365596226
2025-07-09,0.83,2.94,-0.50266,6661912.0,319889.0,227273.0,3330249.0,22028.7,,6141314.0,7214098.0,6114750.0,,51975.0,-24873.0,-138502.0,104269.0,-76859.0,-144433.0,2314.0,-15243.0,-65504.0,-39627.0,-13018.0,13840.0,-10034.0,22648.0,59158.0,-90855.0,-101902.0,-196860.0,0.0,39156.0,-97931.0,0.0,-0.040000000000000036,-0.38,0.06000000000000005,-0.18000000000000016,-1.4300000000000002,-0.00713999999999998,-0.027839999999999976,-0.10753999999999997,,,,-0.24121296199141518,-0.7374586713757083,-0.010601413772371948,,0.8563631244952588,1.0431854387497608,1.5472070330980037,0.16708083144860345,-0.49272189284199563,-0.017901317699721447
2025-07-16,0.81,3.0,-0.50938,6659273.0,296247.0,197086.0,3398822.0,22028.7,,6137098.0,7214098.0,6165940.0,,51190.0,27696.0,-83418.0,68573.0,-7544.0,-53208.0,-2639.0,-21783.0,-67840.0,-23642.0,-41515.0,-126736.0,-30187.0,-7964.0,142314.0,-4216.0,-100075.0,-192723.0,0.0,39156.0,-97931.0,-0.019999999999999907,-0.06999999999999995,-0.31999999999999984,0.06000000000000005,-0.16000000000000014,-1.1600000000000001,-0.006720000000000059,-0.027120000000000033,-0.12524000000000007,,,,0.19937353793473533,-0.12195841816933821,-0.08207736887231343,,0.7116418426000284,1.1602674963570936,1.6400258619571129,0.38894178916993977,-0.05416584114651418,0.24644604799748093
2025-07-23,0.79,2.83,-0.51462,6657715.0,323176.0,189632.0,3362277.0,22028.7,,6118884.0,7214098.0,6144907.0,,-21033.0,57961.0,196389.0,-36545.0,-7051.0,105543.0,-1558.0,-4485.0,-69215.0,26929.0,-41199.0,-283456.0,-7454.0,-21247.0,17852.0,-18214.0,-122662.0,-210455.0,0.0,39156.0,-97931.0,-0.020000000000000018,-0.08999999999999997,-0.29000000000000004,-0.16999999999999993,-0.20999999999999996,-0.9199999999999999,-0.005239999999999911,-0.025929999999999953,-0.13005999999999995,,,,0.4470359451432139,-0.11690369377856263,-0.4754037084993254,,1.0599881518386935,1.2737571541954906,1.7045408950357992,0.4945140423272365,0.2047398794863139,1.3624513191671632
2025-07-30,0.78,2.89,-0.51898,6642578.0,370507.0,155481.0,3347414.0,22028.7,,6121778.0,7214098.0,6116590.0,,-28317.0,53815.0,253655.0,-14863.0,121434.0,128200.0,-15137.0,-17020.0,-66699.0,47331.0,10991.0,-225234.0,-34151.0,-81826.0,-95120.0,2894.0,-110391.0,-208169.0,0.0,0.0,-97931.0,-0.010000000000000009,-0.04999999999999993,-0.31000000000000005,0.06000000000000005,0.010000000000000231,-1.0499999999999998,-0.0043600000000000305,-0.02345999999999998,-0.12789,,,,0.4007184737732634,1.019045800560519,-0.6103431725754869,,0.9122891036403767,1.3182367396117258,1.7489502599346178,0.5630212472159234,0.6154731792474892,1.8285431469459694
2025-08-06,0.81,2.98,-0.52191,6640843.0,421043.0,91966.0,3332492.0,22108.3,,6108888.0,7240302.0,6127834.0,,11244.0,13084.0,155531.0,-14922.0,2243.0,113856.0,-1735.0,-21069.0,-70046.0,50536.0,101154.0,-162684.0,-63515.0,-135307.0,-62893.0,-12890.0,-32426.0,-204714.0,26204.0,26204.0,-95733.0,0.030000000000000027,-0.019999999999999907,-0.24,0.08999999999999986,0.040000000000000036,-0.69,-0.002929999999999988,-0.01924999999999999,-0.11743999999999999,,,,0.05338246294319065,-0.03351660609887245,0.32894818640332923,,0.7004141232156017,1.0967578925861126,1.7641324004331214,0.4084655079370405,0.24138467648843706,1.5708759974211288
2025-08-13,0.78,2.9,-0.52373,6643615.0,504304.0,57202.0,3320050.0,22108.3,,6100485.0,7240302.0,6082109.0,,-45725.0,-83831.0,109709.0,-12442.0,-78772.0,84327.0,2772.0,-15658.0,-69655.0,83261.0,208057.0,-71542.0,-34764.0,-139884.0,-107822.0,-8403.0,-36613.0,-200759.0,0.0,26204.0,-95733.0,-0.030000000000000027,-0.030000000000000027,-0.15000000000000002,-0.08000000000000007,-0.10000000000000009,-0.20000000000000018,-0.0018200000000000438,-0.014349999999999974,-0.10192000000000001,,,,-0.7732432737504195,-0.7427156998632914,0.29238851962800433,,0.859337504788074,1.2845251930267065,1.756961741662872,0.04905866027694449,-0.33988312889299527,0.9019995938354861
2025-08-20,0.77,2.94,-0.52631,6618415.0,519534.0,34999.0,3317292.0,22108.3,,6078927.0,7240302.0,6063882.0,,-18227.0,-81025.0,41013.0,-2758.0,-44985.0,27823.0,-25200.0,-39300.0,-70311.0,15230.0,196358.0,16479.0,-22203.0,-154633.0,-127803.0,-21558.0,-39957.0,-212747.0,0.0,26204.0,-95733.0,-0.010000000000000009,-0.020000000000000018,-0.14,0.040000000000000036,0.10999999999999988,-0.31000000000000005,-0.0025799999999999157,-0.011689999999999978,-0.08697999999999995,,,,-0.7446829133556505,-0.43810020235380853,0.2648113968731496,,0.7553919157566679,1.3357970767705853,1.7589903802116158,0.07790075963583713,-0.41661328269139936,-0.2897696846150556
2025-08-27,0.78,2.78,-0.52743,6603384.0,589998.0,34744.0,3224967.0,22108.3,,6084159.0,7240302.0,5978642.0,,-85240.0,-137948.0,-53757.0,-92325.0,-122447.0,-45694.0,-15031.0,-39194.0,-69860.0,70464.0,219491.0,122794.0,-255.0,-120737.0,-138897.0,5232.0,-37619.0,-209839.0,0.0,26204.0,-95733.0,0.010000000000000009,0.0,-0.12,-0.16000000000000014,-0.11000000000000032,-0.4500000000000002,-0.0011200000000000099,-0.008449999999999958,-0.07348999999999994,,,,-1.2062843319573568,-1.103026799225391,0.28559881181518365,,1.0895673471806104,1.2468913592124085,1.7364971612155762,-0.12745919808469466,-0.690480445300618,-0.8081393724800049
2025-09-03,0.81,2.88,-0.52837,6602071.0,597513.0,17923.0,3181701.0,22212.4,,6089393.0,6957819.0,5986635.0,,7993.0,-141199.0,-138421.0,-43266.0,-150791.0,-112680.0,-1313.0,-38772.0,-70814.0,7515.0,176470.0,218566.0,-16821.0,-74043.0,-150959.0,5234.0,-19495.0,-185143.0,-282483.0,-282483.0,-217123.0,0.030000000000000027,0.0,-0.07999999999999996,0.10000000000000009,-0.10000000000000009,-0.3500000000000001,-0.0009400000000000519,-0.006460000000000021,-0.06263000000000002,,,,-1.2100928663169588,-1.3244766280664741,-1.5928195034310362,,0.8506247689422646,1.02002369142842,1.7113075118226866,-0.5330462571743582,-0.9415117651113987,-1.0382438735001136
2025-09-10,0.79,2.84,-0.52855,6605962.0,672274.0,29400.0,3160774.0,22212.4,,6082009.0,6957819.0,5904288.0,,-82347.0,-177821.0,-235335.0,-20927.0,-159276.0,-246334.0,3891.0,-37653.0,-71193.0,74761.0,167970.0,339367.0,11477.0,-27802.0,-175225.0,-7384.0,-18476.0,-161207.0,0.0,-282483.0,-217123.0,-0.020000000000000018,0.010000000000000009,-0.07999999999999996,-0.040000000000000036,-0.06000000000000005,-0.28000000000000025,-0.00017999999999995797,-0.0048199999999999354,-0.053729999999999944,,,,-1.4842218052746876,-1.369197011081688,-1.4714101982536247,,0.9222083523727629,1.148801561291681,1.675775307434667,-0.6001207648172636,-0.6491794250942081,-1.2599234891078628
2025-09-17,0.76,2.79,-0.52894,6608597.0,756376.0,13963.0,3073355.0,22212.4,,6083487.0,6957819.0,5838258.0,,-66030.0,-225624.0,-299986.0,-87419.0,-243937.0,-333011.0,2635.0,-9818.0,-72459.0,84102.0,236842.0,418614.0,-15437.0,-21036.0,-191087.0,1478.0,4560.0,-153686.0,0.0,-282483.0,-217123.0,-0.030000000000000027,-0.010000000000000009,-0.12,-0.04999999999999982,-0.1499999999999999,-0.3700000000000001,-0.00039000000000000146,-0.002630000000000021,-0.046679999999999944,,,,-1.8350821672253017,-2.040122547816699,-1.157236994186859,,1.014783786169929,1.3461983785479403,1.6460626885453689,-0.723040024701114,-0.800940784336951,-1.1661476550175678
2025-09-24,0.75,2.7,-0.52804,6608395.0,804856.0,29172.0,3002218.0,22212.4,,6070545.0,6957819.0,5774367.0,,-63891.0,-204275.0,-312579.0,-71137.0,-222749.0,-367110.0,-202.0,5011.0,-53805.0,48480.0,214858.0,440481.0,15209.0,-5572.0,-181707.0,-12942.0,-13614.0,-171001.0,0.0,-282483.0,-217123.0,-0.010000000000000009,-0.030000000000000027,-0.13,-0.08999999999999986,-0.07999999999999963,-0.33999999999999986,0.0009000000000000119,-0.0006099999999999994,-0.03934999999999994,,,,-1.6312595009845663,-1.8195452563943872,-1.2511861164024454,,1.1982060270669619,1.3997622850613012,1.600074634132353,-0.6009582268573462,-0.4734990287726516,-0.8907323896982688
2025-10-01,0.76,2.81,-0.52753,6587119.0,805139.0,10179.0,2966094.0,22298.0,,6070838.0,6963487.0,5771801.0,,-2566.0,-214834.0,-290974.0,-36124.0,-215607.0,-259886.0,-21276.0,-14952.0,-72479.0,283.0,207626.0,445623.0,-18993.0,-7744.0,-227128.0,293.0,-18555.0,-161331.0,5668.0,5668.0,-250611.0,0.010000000000000009,-0.050000000000000044,-0.06999999999999995,0.10999999999999988,-0.06999999999999984,-0.06999999999999984,0.0005099999999998994,0.0008399999999999519,-0.03201000000000004,,,,-1.685617274251853,-1.7436179546666868,0.3500447515047882,,0.9422342317732477,1.3209972193112438,1.5652449157982309,-0.4001378069356398,0.1329084502387184,-0.34768587490407393
2025-10-08,0.75,2.84,-0.5269,6590815.0,807428.0,5231.0,2998471.0,22298.0,,6209218.0,6963487.0,5778156.0,,6355.0,-126132.0,-336594.0,32377.0,-162303.0,-331778.0,3696.0,-15147.0,-71097.0,2289.0,135154.0,487539.0,-4948.0,-24169.0,-222042.0,138380.0,127209.0,67904.0,0.0,5668.0,-250611.0,-0.010000000000000009,-0.040000000000000036,-0.07999999999999996,0.029999999999999805,0.0,-0.10000000000000009,0.0006300000000000194,0.0016499999999999293,-0.02424000000000004,,,,-0.9631199818063797,-1.2801550007987743,1.684388816326753,,0.8624137720751038,1.3903539204649336,1.5337115184828325,0.14737095835422578,0.7474917231714894,-0.01970987309437766
2025-10-15,0.78,2.95,-0.52541,6596454.0,809593.0,5484.0,3019028.0,22298.0,,6199268.0,6963487.0,5781377.0,,3221.0,-56881.0,-384563.0,20557.0,-54327.0,-379794.0,5639.0,-12143.0,-62819.0,2165.0,53217.0,513346.0,253.0,-8479.0,-191602.0,-9950.0,115781.0,62170.0,0.0,5668.0,-250611.0,0.030000000000000027,0.020000000000000018,-0.030000000000000027,0.11000000000000032,0.16000000000000014,-0.04999999999999982,0.0014899999999999913,0.003529999999999922,-0.01602999999999999,,,,-0.398492379668762,-0.37412240862546886,1.5179712109755341,,0.5876794166966841,1.1573024739128932,1.4938394905236674,0.3659836025796576,1.0890236272807716,-0.022958186590282148
2025-10-22,0.8,3.01,-0.52228,6589533.0,908001.0,4005.0,2933037.0,22298.0,,6192365.0,6963487.0,5677527.0,,-103850.0,-96840.0,-467380.0,-85991.0,-69181.0,-429240.0,-6921.0,-18862.0,-68182.0,98408.0,103145.0,584825.0,-1479.0,-25167.0,-185627.0,-6903.0,121820.0,73481.0,0.0,5668.0,-250611.0,0.020000000000000018,0.050000000000000044,0.010000000000000009,0.05999999999999961,0.3099999999999996,0.17999999999999972,0.003130000000000077,0.005759999999999987,-0.00766,,,,-0.7045429849614406,-0.48594784642633027,1.5173101635807078,,0.4244678306581249,0.9988336753952709,1.4319496459598662,0.18618079954912004,0.7871390264064663,-0.30833324277811647
2025-10-29,0.75,2.76,-0.51963,6587034.0,957990.0,19504.0,2848021.0,22298.0,,6195379.0,6963487.0,5609540.0,,-67987.0,-162261.0,-507050.0,-85016.0,-118073.0,-499393.0,-2499.0,-85.0,-55544.0,49989.0,152851.0,587483.0,15499.0,9325.0,-135977.0,3014.0,124541.0,73601.0,0.0,0.0,-250611.0,-0.050000000000000044,-0.010000000000000009,-0.030000000000000027,-0.25,-0.050000000000000266,-0.13000000000000034,0.00264999999999993,0.007900000000000018,-0.0006500000000000394,,,,-1.2068367941074971,-0.876350156395481,1.4494887096347409,,1.0824524984392416,1.4400234027220908,1.379945462589512,0.09195877892845558,0.4920965858640953,-0.4710624682874678
2025-11-05,0.81,3.05,-0.51655,6572732.0,940979.0,12814.0,2862569.0,22322.4,,6170944.0,6979490.0,5618939.0,,9399.0,-159217.0,-508895.0,14548.0,-135902.0,-469923.0,-14302.0,-18083.0,-68111.0,-17011.0,133551.0,519936.0,-6690.0,7583.0,-79152.0,-24435.0,-38274.0,62056.0,16003.0,16003.0,-260812.0,0.06000000000000005,0.06000000000000005,0.0,0.29000000000000004,0.20999999999999996,0.06999999999999984,0.0030800000000000827,0.010350000000000081,0.005360000000000031,,,,-1.159947953608132,-1.0071848647845791,0.17344378987413023,,0.2749940155459282,0.9174883862753681,1.320313647253894,-0.31296675382007094,-0.46033771217429675,-0.7214322617571114
2025-11-12,0.83,3.02,-0.51367,6580462.0,953816.0,5886.0,2855030.0,,,6156666.0,6979490.0,5620760.0,,1821.0,-160617.0,-461349.0,-7539.0,-163998.0,-465020.0,7730.0,-15992.0,-63153.0,12837.0,144223.0,449512.0,-6928.0,402.0,-51316.0,-14278.0,-42602.0,56181.0,0.0,16003.0,-260812.0,0.019999999999999907,0.04999999999999993,0.04999999999999993,-0.029999999999999805,0.06999999999999984,0.1200000000000001,0.0028799999999999937,0.011740000000000084,0.010060000000000069,,,,-1.1483278539986532,-1.2171851994970817,0.1382653733737479,,0.3428175997966524,0.7263632288951803,1.2619266369435413,-0.35082018681886845,-0.7168037893985261,-0.39987884709581295
2025-11-19,0.84,3.17,-0.51213,6555283.0,941926.0,1129.0,2888643.0,,,6157668.0,6979490.0,5612228.0,,-8532.0,-65299.0,-451654.0,33613.0,-44394.0,-428649.0,-25179.0,-34250.0,-63132.0,-11890.0,33925.0,422392.0,-4757.0,-2876.0,-33870.0,1002.0,-34697.0,78741.0,0.0,16003.0,-260812.0,0.010000000000000009,0.039999999999999925,0.06999999999999995,0.1499999999999999,0.16000000000000014,0.22999999999999998,0.0015399999999999858,0.010149999999999992,0.01417999999999997,,,,-0.37917493733339513,-0.21217707354665286,0.20742787968236942,,-0.10975326742434179,0.6175673187501259,1.2242298685241446,-0.018121686979366194,-0.20430248652848623,-0.09602244661520333
2025-11-26,0.82,3.0,-0.51182,6552419.0,903394.0,2217.0,2896586.0,,,6152427.0,6979490.0,5646808.0,,34580.0,37268.0,-331834.0,7943.0,48565.0,-328381.0,-2864.0,-34615.0,-50965.0,-38532.0,-54596.0,313396.0,1088.0,-17287.0,-32527.0,-5241.0,-42952.0,68268.0,0.0,16003.0,-260812.0,-0.020000000000000018,0.06999999999999995,0.039999999999999925,-0.16999999999999993,0.2400000000000002,0.2200000000000002,0.00030999999999992145,0.007809999999999984,0.015609999999999902,,,,0.4590904011677412,0.5846283900368117,0.138249840152805,,0.37326971308178014,0.800384915510573,1.2059827711096152,0.48467782500457374,0.3927190460761182,0.6121370230892684
